day	key	parameter	level	prior	revenue	impressions	learning_rate	posterior	rev_imps	max_rev_imps	rev_imps_perc	site
2018-09-12	dt_bc_p6	intercepts	0.3000	60.0000	1462773	526.0000	0.7482	58.6242	2780.9373	2824.4501	0.9846	Home Stories A to Z
2018-09-12	dt_bc_p6	intercepts	0.3500	12.0000	1151638	431.0000	0.7482	12.3119	2672.0139	2824.4501	0.9460	Home Stories A to Z
2018-09-12	dt_bc_p6	intercepts	0.4000	5.0000	1080394	400.0000	0.7482	5.6312	2700.9850	2824.4501	0.9563	Home Stories A to Z
2018-09-12	dt_bc_p6	intercepts	0.4500	3.0000	991382	351.0000	0.7482	4.2314	2824.4501	2824.4501	1.0000	Home Stories A to Z
2018-09-12	dt_bc_p6	slopes	1.0500	3.0000	0	0	0.7482	3.1577	0	2813.6005	0	Home Stories A to Z
2018-09-12	dt_bc_p6	slopes	1.1000	5.0000	1232357	438.0000	0.7482	6.7509	2813.6005	2813.6005	1.0000	Home Stories A to Z
2018-09-12	dt_bc_p6	slopes	1.1500	12.0000	1782014	658.0000	0.7482	13.2765	2708.2280	2813.6005	0.9625	Home Stories A to Z
2018-09-12	dt_bc_p6	slopes	1.2000	60.0000	1799415	659.0000	0.7482	56.7373	2730.5235	2813.6005	0.9705	Home Stories A to Z
2018-09-12	dt_bc_p6	slopes	1.2500	12.0000	1767286	665.0000	0.7482	12.1916	2657.5729	2813.6005	0.9445	Home Stories A to Z
2018-09-12	dt_bc_p6	slopes	1.3000	5.0000	782453	292.0000	0.7482	5.2864	2679.6336	2813.6005	0.9524	Home Stories A to Z
2018-09-12	dt_bc_p6	slopes	1.3500	3.0000	440403	172.0000	0.7482	2.5996	2560.4826	2813.6005	0.9100	Home Stories A to Z
2018-09-12	dt_bf_p1	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dt_bf_p1	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dt_bf_p1	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dt_bf_p1	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p1	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p1	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dt_bf_p1	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dt_bf_p1	intercepts	0.1500	3.0000	12328	9.0000	0.2238	2.8486	1369.7778	2883.1429	0.4751	Home Stories A to Z
2018-09-12	dt_bf_p1	intercepts	0.2000	5.0000	3753	6.0000	0.2238	4.7476	625.5000	2883.1429	0.2170	Home Stories A to Z
2018-09-12	dt_bf_p1	intercepts	0.2500	12.0000	10815	7.0000	0.2238	11.3943	1545.0000	2883.1429	0.5359	Home Stories A to Z
2018-09-12	dt_bf_p1	intercepts	0.3000	60.0000	60546	21.0000	0.2238	56.8588	2883.1429	2883.1429	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p1	intercepts	0.3500	12.0000	38268	17.0000	0.2238	15.0406	2251.0588	2883.1429	0.7808	Home Stories A to Z
2018-09-12	dt_bf_p1	intercepts	0.4000	5.0000	24456	12.0000	0.2238	6.2615	2038.0000	2883.1429	0.7069	Home Stories A to Z
2018-09-12	dt_bf_p1	intercepts	0.4500	3.0000	15116	6.0000	0.2238	2.8486	2519.3333	2883.1429	0.8738	Home Stories A to Z
2018-09-12	dt_bf_p1	slopes	1.0500	3.0000	0	0	0.2238	2.9615	0	2574.3333	0	Home Stories A to Z
2018-09-12	dt_bf_p1	slopes	1.1000	5.0000	27155	17.0000	0.2238	4.7797	1597.3529	2574.3333	0.6205	Home Stories A to Z
2018-09-12	dt_bf_p1	slopes	1.1500	12.0000	32455	17.0000	0.2238	12.4704	1909.1176	2574.3333	0.7416	Home Stories A to Z
2018-09-12	dt_bf_p1	slopes	1.2000	60.0000	29918	14.0000	0.2238	49.0894	2137.0000	2574.3333	0.8301	Home Stories A to Z
2018-09-12	dt_bf_p1	slopes	1.2500	12.0000	46338	18.0000	0.2238	22.8017	2574.3333	2574.3333	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p1	slopes	1.3000	5.0000	22367	9.0000	0.2238	4.9358	2485.2222	2574.3333	0.9654	Home Stories A to Z
2018-09-12	dt_bf_p1	slopes	1.3500	3.0000	7049	3.0000	0.2238	2.9615	2349.6667	2574.3333	0.9127	Home Stories A to Z
2018-09-12	dt_bf_p2	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dt_bf_p2	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dt_bf_p2	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dt_bf_p2	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p2	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p2	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dt_bf_p2	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dt_bf_p2	intercepts	0.1500	3.0000	12517	3.0000	0.0906	3.0000	4172.3333	4172.3333	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p2	intercepts	0.2000	5.0000	13831	6.0000	0.0906	5.0000	2305.1667	4172.3333	0.5525	Home Stories A to Z
2018-09-12	dt_bf_p2	intercepts	0.2500	12.0000	3648	1.0000	0.0906	12.0000	3648.0000	4172.3333	0.8743	Home Stories A to Z
2018-09-12	dt_bf_p2	intercepts	0.3000	60.0000	9948	3.0000	0.0906	60.0000	3316.0000	4172.3333	0.7948	Home Stories A to Z
2018-09-12	dt_bf_p2	intercepts	0.3500	12.0000	3648	1.0000	0.0906	12.0000	3648.0000	4172.3333	0.8743	Home Stories A to Z
2018-09-12	dt_bf_p2	intercepts	0.4000	5.0000	4103	2.0000	0.0906	5.0000	2051.5000	4172.3333	0.4917	Home Stories A to Z
2018-09-12	dt_bf_p2	intercepts	0.4500	3.0000	0	0	0.0906	3.0000	0	4172.3333	0	Home Stories A to Z
2018-09-12	dt_bf_p2	slopes	1.0500	3.0000	4650	1.0000	0.0906	3.0000	4650.0000	4650.0000	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p2	slopes	1.1000	5.0000	7427	2.0000	0.0906	5.0000	3713.5000	4650.0000	0.7986	Home Stories A to Z
2018-09-12	dt_bf_p2	slopes	1.1500	12.0000	2416	1.0000	0.0906	12.0000	2416.0000	4650.0000	0.5196	Home Stories A to Z
2018-09-12	dt_bf_p2	slopes	1.2000	60.0000	15878	5.0000	0.0906	60.0000	3175.6000	4650.0000	0.6829	Home Stories A to Z
2018-09-12	dt_bf_p2	slopes	1.2500	12.0000	2416	1.0000	0.0906	12.0000	2416.0000	4650.0000	0.5196	Home Stories A to Z
2018-09-12	dt_bf_p2	slopes	1.3000	5.0000	6610	4.0000	0.0906	5.0000	1652.5000	4650.0000	0.3554	Home Stories A to Z
2018-09-12	dt_bf_p2	slopes	1.3500	3.0000	8298	2.0000	0.0906	3.0000	4149.0000	4650.0000	0.8923	Home Stories A to Z
2018-09-12	dt_bf_p3	fallbacks	0.1500	0	0	0	0	3.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	fallbacks	0.2000	0	0	0	0	5.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	fallbacks	0.2500	0	0	0	0	12.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	fallbacks	0.3000	0	0	0	0	60.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	fallbacks	0.3500	0	0	0	0	12.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	fallbacks	0.4000	0	0	0	0	5.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	fallbacks	0.4500	0	0	0	0	3.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	intercepts	0.1500	0	0	0	0	3.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	intercepts	0.2000	0	0	0	0	5.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	intercepts	0.2500	0	0	0	0	12.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	intercepts	0.3000	0	0	0	0	60.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	intercepts	0.3500	0	0	0	0	12.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	intercepts	0.4000	0	0	0	0	5.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	intercepts	0.4500	0	0	0	0	3.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	slopes	1.0500	0	0	0	0	3.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	slopes	1.1000	0	0	0	0	5.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	slopes	1.1500	0	0	0	0	12.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	slopes	1.2000	0	0	0	0	60.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	slopes	1.2500	0	0	0	0	12.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	slopes	1.3000	0	0	0	0	5.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p3	slopes	1.3500	0	0	0	0	3.0000	0	0	0	Home Stories A to Z
2018-09-12	dt_bf_p4	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dt_bf_p4	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dt_bf_p4	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dt_bf_p4	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p4	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p4	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dt_bf_p4	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dt_bf_p4	intercepts	0.1500	3.0000	22819	18.0000	0.2445	2.5358	1267.7222	2966.6667	0.4273	Home Stories A to Z
2018-09-12	dt_bf_p4	intercepts	0.2000	5.0000	24866	14.0000	0.2445	6.7070	1776.1429	2966.6667	0.5987	Home Stories A to Z
2018-09-12	dt_bf_p4	intercepts	0.2500	12.0000	40152	18.0000	0.2445	21.4205	2230.6667	2966.6667	0.7519	Home Stories A to Z
2018-09-12	dt_bf_p4	intercepts	0.3000	60.0000	45440	28.0000	0.2445	49.6706	1622.8571	2966.6667	0.5470	Home Stories A to Z
2018-09-12	dt_bf_p4	intercepts	0.3500	12.0000	13400	9.0000	0.2445	11.7997	1488.8889	2966.6667	0.5019	Home Stories A to Z
2018-09-12	dt_bf_p4	intercepts	0.4000	5.0000	8900	3.0000	0.2445	4.9165	2966.6667	2966.6667	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p4	intercepts	0.4500	3.0000	11902	5.0000	0.2445	2.9499	2380.4000	2966.6667	0.8024	Home Stories A to Z
2018-09-12	dt_bf_p4	slopes	1.0500	3.0000	0	0	0.2445	2.8951	0	2578.8333	0	Home Stories A to Z
2018-09-12	dt_bf_p4	slopes	1.1000	5.0000	19931	14.0000	0.2445	4.5128	1423.6429	2578.8333	0.5520	Home Stories A to Z
2018-09-12	dt_bf_p4	slopes	1.1500	12.0000	50006	30.0000	0.2445	13.3405	1666.8667	2578.8333	0.6464	Home Stories A to Z
2018-09-12	dt_bf_p4	slopes	1.2000	60.0000	24864	18.0000	0.2445	48.2249	1381.3333	2578.8333	0.5356	Home Stories A to Z
2018-09-12	dt_bf_p4	slopes	1.2500	12.0000	51905	23.0000	0.2445	23.3065	2256.7391	2578.8333	0.8751	Home Stories A to Z
2018-09-12	dt_bf_p4	slopes	1.3000	5.0000	15473	6.0000	0.2445	4.8252	2578.8333	2578.8333	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p4	slopes	1.3500	3.0000	5300	4.0000	0.2445	2.8951	1325.0000	2578.8333	0.5138	Home Stories A to Z
2018-09-12	dt_bf_p5	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dt_bf_p5	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dt_bf_p5	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dt_bf_p5	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p5	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p5	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dt_bf_p5	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dt_bf_p5	intercepts	0.1500	3.0000	5000	2.0000	0.1767	3.6349	2500.0000	5077.0000	0.4924	Home Stories A to Z
2018-09-12	dt_bf_p5	intercepts	0.2000	5.0000	24951	5.0000	0.1767	6.0582	4990.2000	5077.0000	0.9829	Home Stories A to Z
2018-09-12	dt_bf_p5	intercepts	0.2500	12.0000	18169	5.0000	0.1767	14.5397	3633.8000	5077.0000	0.7157	Home Stories A to Z
2018-09-12	dt_bf_p5	intercepts	0.3000	60.0000	42638	24.0000	0.1767	51.5344	1776.5833	5077.0000	0.3499	Home Stories A to Z
2018-09-12	dt_bf_p5	intercepts	0.3500	12.0000	20308	4.0000	0.1767	14.5397	5077.0000	5077.0000	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p5	intercepts	0.4000	5.0000	15997	6.0000	0.1767	6.0582	2666.1667	5077.0000	0.5251	Home Stories A to Z
2018-09-12	dt_bf_p5	intercepts	0.4500	3.0000	8288	2.0000	0.1767	3.6349	4144.0000	5077.0000	0.8162	Home Stories A to Z
2018-09-12	dt_bf_p5	slopes	1.0500	3.0000	13746	19.0000	0.1767	3.6596	723.4737	4701.3333	0.1539	Home Stories A to Z
2018-09-12	dt_bf_p5	slopes	1.1000	5.0000	29084	7.0000	0.1767	4.9660	4154.8571	4701.3333	0.8838	Home Stories A to Z
2018-09-12	dt_bf_p5	slopes	1.1500	12.0000	33683	8.0000	0.1767	11.9184	4210.3750	4701.3333	0.8956	Home Stories A to Z
2018-09-12	dt_bf_p5	slopes	1.2000	60.0000	35430	9.0000	0.1767	59.5920	3936.6667	4701.3333	0.8374	Home Stories A to Z
2018-09-12	dt_bf_p5	slopes	1.2500	12.0000	9304	2.0000	0.1767	11.9184	4652.0000	4701.3333	0.9895	Home Stories A to Z
2018-09-12	dt_bf_p5	slopes	1.3000	5.0000	14104	3.0000	0.1767	4.9660	4701.3333	4701.3333	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p5	slopes	1.3500	3.0000	0	0	0.1767	2.9796	0	4701.3333	0	Home Stories A to Z
2018-09-12	dt_bf_p6	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dt_bf_p6	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dt_bf_p6	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dt_bf_p6	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p6	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p6	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dt_bf_p6	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dt_bf_p6	intercepts	0.1500	3.0000	35648	3.0000	0.1281	3.0000	11882.6667	11882.6667	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p6	intercepts	0.2000	5.0000	4154	2.0000	0.1281	5.0000	2077.0000	11882.6667	0.1748	Home Stories A to Z
2018-09-12	dt_bf_p6	intercepts	0.2500	12.0000	6272	3.0000	0.1281	12.0000	2090.6667	11882.6667	0.1759	Home Stories A to Z
2018-09-12	dt_bf_p6	intercepts	0.3000	60.0000	34350	6.0000	0.1281	60.0000	5725.0000	11882.6667	0.4818	Home Stories A to Z
2018-09-12	dt_bf_p6	intercepts	0.3500	12.0000	5258	3.0000	0.1281	12.0000	1752.6667	11882.6667	0.1475	Home Stories A to Z
2018-09-12	dt_bf_p6	intercepts	0.4000	5.0000	21102	3.0000	0.1281	5.0000	7034.0000	11882.6667	0.5920	Home Stories A to Z
2018-09-12	dt_bf_p6	intercepts	0.4500	3.0000	42254	7.0000	0.1281	3.0000	6036.2857	11882.6667	0.5080	Home Stories A to Z
2018-09-12	dt_bf_p6	slopes	1.0500	3.0000	0	0	0.1281	2.9075	0	11234.0000	0	Home Stories A to Z
2018-09-12	dt_bf_p6	slopes	1.1000	5.0000	8404	4.0000	0.1281	4.8458	2101.0000	11234.0000	0.1870	Home Stories A to Z
2018-09-12	dt_bf_p6	slopes	1.1500	12.0000	42365	11.0000	0.1281	14.7140	3851.3636	11234.0000	0.3428	Home Stories A to Z
2018-09-12	dt_bf_p6	slopes	1.2000	60.0000	33702	3.0000	0.1281	58.1496	11234.0000	11234.0000	1.0000	Home Stories A to Z
2018-09-12	dt_bf_p6	slopes	1.2500	12.0000	62567	8.0000	0.1281	11.6299	7820.8750	11234.0000	0.6962	Home Stories A to Z
2018-09-12	dt_bf_p6	slopes	1.3000	5.0000	0	0	0.1281	4.8458	0	11234.0000	0	Home Stories A to Z
2018-09-12	dt_bf_p6	slopes	1.3500	3.0000	2000	1.0000	0.1281	2.9075	2000.0000	11234.0000	0.1780	Home Stories A to Z
2018-09-12	dt_bo_p1	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dt_bo_p1	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dt_bo_p1	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dt_bo_p1	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p1	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p1	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dt_bo_p1	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dt_bo_p1	intercepts	0.1500	3.0000	360569	485.0000	1.0548	1.7712	743.4412	888.9346	0.8363	Home Stories A to Z
2018-09-12	dt_bo_p1	intercepts	0.2000	5.0000	190232	214.0000	1.0548	6.6537	888.9346	888.9346	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p1	intercepts	0.2500	12.0000	252031	293.0000	1.0548	13.7842	860.1741	888.9346	0.9676	Home Stories A to Z
2018-09-12	dt_bo_p1	intercepts	0.3000	60.0000	7215490	8684.0000	1.0548	56.6732	830.8947	888.9346	0.9347	Home Stories A to Z
2018-09-12	dt_bo_p1	intercepts	0.3500	12.0000	1555691	1784.0000	1.0548	14.3676	872.0241	888.9346	0.9810	Home Stories A to Z
2018-09-12	dt_bo_p1	intercepts	0.4000	5.0000	810695	1044.0000	1.0548	3.4675	776.5278	888.9346	0.8735	Home Stories A to Z
2018-09-12	dt_bo_p1	intercepts	0.4500	3.0000	274759	321.0000	1.0548	3.2826	855.9470	888.9346	0.9629	Home Stories A to Z
2018-09-12	dt_bo_p1	slopes	1.0500	3.0000	0	0	1.0548	3.4908	0	859.9968	0	Home Stories A to Z
2018-09-12	dt_bo_p1	slopes	1.1000	5.0000	2056718	2405.0000	1.0548	6.8192	855.1842	859.9968	0.9944	Home Stories A to Z
2018-09-12	dt_bo_p1	slopes	1.1500	12.0000	2700760	3176.0000	1.0548	15.8662	850.3652	859.9968	0.9888	Home Stories A to Z
2018-09-12	dt_bo_p1	slopes	1.2000	60.0000	1604536	2054.0000	1.0548	50.8042	781.1762	859.9968	0.9083	Home Stories A to Z
2018-09-12	dt_bo_p1	slopes	1.2500	12.0000	2585926	3190.0000	1.0548	12.0341	810.6351	859.9968	0.9426	Home Stories A to Z
2018-09-12	dt_bo_p1	slopes	1.3000	5.0000	1062956	1236.0000	1.0548	7.0573	859.9968	859.9968	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p1	slopes	1.3500	3.0000	648571	764.0000	1.0548	3.9281	848.9149	859.9968	0.9871	Home Stories A to Z
2018-09-12	dt_bo_p2	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dt_bo_p2	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dt_bo_p2	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dt_bo_p2	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p2	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p2	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dt_bo_p2	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dt_bo_p2	intercepts	0.1500	3.0000	150942	130.0000	0.7432	3.5398	1161.0923	1206.4025	0.9624	Home Stories A to Z
2018-09-12	dt_bo_p2	intercepts	0.2000	5.0000	54180	68.0000	0.7432	3.1330	796.7647	1206.4025	0.6604	Home Stories A to Z
2018-09-12	dt_bo_p2	intercepts	0.2500	12.0000	103281	117.0000	0.7432	6.8853	882.7436	1206.4025	0.7317	Home Stories A to Z
2018-09-12	dt_bo_p2	intercepts	0.3000	60.0000	1508413	1318.0000	0.7432	65.7446	1144.4712	1206.4025	0.9487	Home Stories A to Z
2018-09-12	dt_bo_p2	intercepts	0.3500	12.0000	781757	709.0000	0.7432	11.4099	1102.6192	1206.4025	0.9140	Home Stories A to Z
2018-09-12	dt_bo_p2	intercepts	0.4000	5.0000	343991	307.0000	0.7432	5.0826	1120.4919	1206.4025	0.9288	Home Stories A to Z
2018-09-12	dt_bo_p2	intercepts	0.4500	3.0000	191818	159.0000	0.7432	4.2047	1206.4025	1206.4025	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p2	slopes	1.0500	3.0000	526598	461.0000	0.7432	3.8972	1142.2950	1151.0522	0.9924	Home Stories A to Z
2018-09-12	dt_bo_p2	slopes	1.1000	5.0000	772356	671.0000	0.7432	6.7463	1151.0522	1151.0522	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p2	slopes	1.1500	12.0000	646297	578.0000	0.7432	13.9062	1118.1609	1151.0522	0.9714	Home Stories A to Z
2018-09-12	dt_bo_p2	slopes	1.2000	60.0000	596610	562.0000	0.7432	53.3342	1061.5836	1151.0522	0.9223	Home Stories A to Z
2018-09-12	dt_bo_p2	slopes	1.2500	12.0000	297849	268.0000	0.7432	13.3487	1111.3769	1151.0522	0.9655	Home Stories A to Z
2018-09-12	dt_bo_p2	slopes	1.3000	5.0000	294672	268.0000	0.7432	5.3453	1099.5224	1151.0522	0.9552	Home Stories A to Z
2018-09-12	dt_bo_p2	slopes	1.3500	3.0000	0	0	0.7432	3.4222	0	1151.0522	0	Home Stories A to Z
2018-09-12	dt_bo_p3	fallbacks	0.1500	1.6361	8199538831	9551447.0000	4.5738	1.9876	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dt_bo_p3	fallbacks	0.2000	1.5142	4981034741	5889230.0000	4.5738	1.7866	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dt_bo_p3	fallbacks	0.2500	1.5727	5797489610	6790646.0000	4.5738	1.8981	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dt_bo_p3	fallbacks	0.3000	89.5781	223159794911	248043570.0000	4.5738	86.8266	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p3	fallbacks	0.3500	2.0633	52517212220	58374640.0000	4.5738	2.9126	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p3	fallbacks	0.4000	2.0222	19190182197	21664036.0000	4.5738	2.6411	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dt_bo_p3	fallbacks	0.4500	1.6134	7068666276	8257119.0000	4.5738	1.9474	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dt_bo_p3	intercepts	0.1500	2.5075	61000	43.0000	0.7321	2.9132	1418.6047	1574.7701	0.9008	Home Stories A to Z
2018-09-12	dt_bo_p3	intercepts	0.2000	4.1917	137005	87.0000	0.7321	7.7187	1574.7701	1574.7701	1.0000	Home Stories A to Z
2018-09-12	dt_bo_p3	intercepts	0.2500	4.2358	65899	63.0000	0.7321	2.4636	1046.0159	1574.7701	0.6642	Home Stories A to Z
